id,title,type,de_level,en_level,de_reason,en_reason,bid_count,budget_min_eur,budget_max_eur,bid_avg_eur,P,C,z_P,z_C,bargain_score,bargain_tier,url
40569837,Bulk YouTube To MP3 Conversion,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,70.0,8.65321380360666,25.95964141081998,20.93459653772554,0.709642857142857,4.2626798770413155,0.10306705440573764,0.46149511715855,-0.17921403137640618,mid,https://www.freelancer.com/projects/audio-editing/Bulk-YouTube-Conversion
40575201,Hiring Animator for Viral YouTube Shorts,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,33.0,8.65321380360666,25.95964141081998,17.830864807431908,0.5303030303030304,3.5263605246161616,-0.1244285349707854,-0.1812031361388991,0.02838730058405685,mid,https://www.freelancer.com/projects/video-services/Hiring-Animator-for-Viral-YouTube
40574106,Video Editor für OfficeTrainings Academy gesucht (m/w/d) - Produktion nur deutsch,fixed,3,1,[AI辅助] 岗位明确要求C2德语 / Job explicitly requires C2 German,[AI辅助] 未发现英语要求 / No English requirement found,13.0,49.41417742549583,79.06268388079332,64.84660514453529,0.5205128205128204,2.6390573296152584,-0.13684758089934437,-0.9556880273672517,0.40942022323395366,high,https://www.freelancer.com/projects/adobe-premiere-pro/Video-Editor-OfficeTrainings-Academy
40573904,WordPress Betheme Nonprofit Site Build,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 全英文职位描述，默认基础英语沟通 / English job post, default beginner English required",379.0,25.95964141081998,216.33034509016647,155.4522461779508,0.6802128807867595,5.940171252720432,0.06573463396994,1.9256978079062346,-0.9299815869681473,low,https://www.freelancer.com/projects/wordpress-design/WordPress-Betheme-Nonprofit-Site-Build
40573536,WordPress-Outlook Digital Group Booking System,fixed,0,1,"[AI辅助] 仅提及 native speaker 为加分项，未要求德语 / Only mentions native speaker as a plus, no German required.","[AI辅助] 未明确要求英语水平，默认入门 / No explicit English level stated, default beginner.",204.0,148.24253227648748,494.14177425495825,309.1023449700395,0.4650481792717087,5.3230099791384085,-0.20720541201275103,1.3870069922600246,-0.7971062021363878,low,https://www.freelancer.com/projects/wordpress/WordPress-Outlook-Digital-Group-Booking
40573369,Debian Touchscreen Terminal App,hourly,1,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 未发现更高英语要求，默认入门 / No higher English requirement found, default beginner",41.0,17.789103873178497,35.578207746356995,30.08238703757014,0.6910569105691056,3.7376696182833684,0.07949046829866786,0.0032385534058363974,0.03812595744641573,mid,https://www.freelancer.com/projects/desktop-application/Debian-Touchscreen-Terminal-App
40572908,Kundendienst-Webseite erstellen,fixed,2,1,"[AI辅助] 岗位描述全为德语，应聘者需理解德文需求并可能用德语沟通 / Job description entirely in German, requiring understanding of tasks and likely communication","[AI辅助] 未提及英语要求，默认英语入门 / No English requirement mentioned, default beginner level",248.0,247.07088712747912,741.2126613824374,404.7600552228566,0.31911725806451624,5.517452896464707,-0.39232124218437164,1.5567269961144328,-0.9745241191494022,low,https://www.freelancer.com/projects/web-design/Kundendienst-Webseite-erstellen
40567893,Land Development Design and Promotional Video,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 发帖为英语，默认需入门英语 / Post in English, default beginner English",78.0,25.95964141081998,216.33034509016647,167.09566638177625,0.7413747086247088,4.3694478524670215,0.14331944218862272,0.5546878209605072,-0.20568418938594224,mid,https://www.freelancer.com/projects/3d-visualization/Land-Development-Design-Promo-Video
40572785,Boost AI Visibility with SEO/GEO,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,147.0,29.648506455297497,247.07088712747912,107.99855049838978,0.36035868893011747,4.997212273764115,-0.3400057928676919,1.1026336215442796,-0.7213197072059857,low,https://www.freelancer.com/projects/keyword-research/Boost-Visibility-with-SEO-GEO
40572766,Multilingual IR Dissertation Specialist -- 2,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,19.0,247.07088712747912,741.2126613824374,387.51118086309884,0.28421052631578947,2.995732273553991,-0.43660101903213916,-0.6443633790208804,0.1038811799943706,mid,https://www.freelancer.com/projects/academic-writing/Multilingual-Dissertation-Specialist
40571793,"$100 PER LEAD, Consumer Leads Campaign",fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,28.0,3352.9602644422134,6705.920528884427,4465.544329332664,0.33182142857142877,3.367295829986474,-0.376205788032678,-0.3200431667086292,-0.028081310662024406,mid,https://www.freelancer.com/projects/lead-generation/PER-LEAD-Consumer-Leads-Campaign
40571065,Senior React Frontend Engineer Needed,hourly,0,2,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 职位描述和交付物均为英文，需能沟通协作 / Job post and deliverables are in English, requiring working proficiency",309.0,12.97982070540999,21.63303450901665,16.890457258220525,0.4519288025889967,5.736572297479192,-0.22384756218808163,1.747985932650272,-0.9859167474191768,low,https://www.freelancer.com/projects/graphql/Senior-React-Frontend-Engineer-Needed
40570783,LinkedIn Banner for English coach in Germany,fixed,3,1,[AI辅助] 明确要求德语母语者 / German native speaker explicitly required,"[AI辅助] 未发现英语要求，默认入门 / No English requirement found, default beginner",180.0,29.648506455297497,247.07088712747912,92.45941642726108,0.2888888888888889,5.198497031265826,-0.4306664373519924,1.278325543311201,-0.8544959903315967,low,https://www.freelancer.com/projects/canva/LinkedIn-Banner-for-English-coach
40570836,iOS Release & Zertifikate Hilfe,fixed,2,1,"[AI辅助] 帖子语言为德语且未提英语要求, 需流畅沟通 / Post is in German, requiring fluent communication",[AI辅助] 默认英语入门 / Default English beginner,20.0,8.65321380360666,25.95964141081998,40.88643522204146,1.8624999999999994,3.044522437723423,1.565485747468604,-0.6017767578944483,1.0836312526815262,high,https://www.freelancer.com/projects/ios-development/iOS-Release-Zertifikate-Hilfe
40570625,Bestehendes Logo vektorisieren,fixed,2,1,"[AI辅助] 帖子完全以德语撰写且要求精确沟通细节，推断需流畅德语 / The post is entirely in German and requires precise communication, so fluent German is inferred.","[AI辅助] 未发现英语要求，默认英语入门 / No English requirement found, default English beginner.",51.0,7.906268388079332,29.648506455297497,25.385322520548836,0.8039215686274509,3.9512437185814275,0.2226611870241585,0.18965725985303591,0.01650196358556129,mid,https://www.freelancer.com/projects/vectorization/Bestehendes-Logo-vektorisieren
40568960,Deutschsprachige UGC-Creator für Ads,fixed,3,1,[AI辅助] 要求德语母语者 / Native German speaker required,"[AI辅助] 未发现英语要求，默认入门 / No English requirement found, default beginner",5.0,247.07088712747912,741.2126613824374,266.8365580976774,0.03999999999999994,1.791759469228055,-0.7463861827357975,-1.6952541586932313,0.4744339879787169,high,https://www.freelancer.com/projects/content-development/Deutschsprachige-UGC-Creator-Ads
40568928,Langfristige ganzheitliche SEO-Optimierung für landwirtschaftliches Produkt,fixed,2,1,"[AI辅助] 岗位描述完全用德语撰写且需持续沟通，推断至少需要B1/B2德语 / Job description entirely in German and requires ongoing communication, so at least B1/B2 German is inferred","[AI辅助] 未提及英语要求，默认入门水平 / No English requirement mentioned, default beginner",65.0,25.95964141081998,216.33034509016647,67.40187921178541,0.21769230769230768,4.189654742026425,-0.5209804991324559,0.39775493897866027,-0.45936771905555807,low,https://www.freelancer.com/projects/looker-studio/Langfristige-ganzheitliche-SEO
40568927,Ganzheitliche SEO-Optimierung nach Google-Richtlinien - für GoKart-Hersteller,fixed,1,1,"[AI辅助] 未发现德语要求，虽然职位描述为德语但未声明语言强制 / No German requirement found, post is in German but no language mandate stated","[AI辅助] 未提及英语要求，默认入门 / No English requirement mentioned, default beginner",54.0,25.95964141081998,216.33034509016647,70.21922756926737,0.2324915824915825,4.007333185232471,-0.5022073699166397,0.23861509605044262,-0.37041123298354117,mid,https://www.freelancer.com/projects/google-analytics/Ganzheitliche-SEO-Optimierung-nach
40568747,Laufende WordPress-Unterstützung gesucht,hourly,1,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,103.0,11.859402582118998,17.789103873178497,16.997517535779778,0.8665048543689321,4.6443908991413725,0.30204913852248044,0.7946725711533201,-0.24631171631541984,mid,https://www.freelancer.com/projects/html/Laufende-WordPress-Unterst-tzung-gesucht
40568672,Cinematic Retreat Promo Video,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,79.0,29.648506455297497,247.07088712747912,126.27511567922909,0.44441887226697363,4.382026634673881,-0.23337403522472144,0.5656672435796886,-0.399520639402205,mid,https://www.freelancer.com/projects/video-production/Cinematic-Retreat-Promo-Video
40568651,Wissenschaftlich-Künstlerische Publikation Begleitung,fixed,2,1,"[AI辅助] 发帖为德语且需与德国大学沟通、编辑德语内容 / Post in German, requires communication and editing in German","[AI辅助] 出版物为德英双语，需基础英语阅读处理材料 / Publication bilingual, basic English reading needed",16.0,9882.835485099164,19765.670970198327,11631.109082413208,0.17690000000000022,2.833213344056216,-0.5727262281432141,-0.7862184474391838,0.10674610964798487,mid,https://www.freelancer.com/projects/editorial-design/Wissenschaftlich-nstlerische-Publikation
40567730,Invoice Formatting & Graphic Updates,fixed,0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 默认英语入门，未明确要求更高水平 / Default English beginner, no higher level specified",68.0,7.906268388079332,29.648506455297497,32.264551142529626,1.120320855614973,4.23410650459726,0.6240190088749895,0.43655477503644236,0.09373211691927358,mid,https://www.freelancer.com/projects/word/Invoice-Formatting-Graphic-Updates
