id,title,url,description,type,budget_min,budget_max,currency_code,currency_exchange_rate,commitment_hours,commitment_interval,job_names,job_category_names,job_category_ids,bid_count,bid_avg,local,language,source_file
40503121,Personalized Romantic Manga Comic,https://www.freelancer.com/projects/character-design/Personalized-Romantic-Manga-Comic,"I want to surprise my boyfriend with a short, heartfelt manga that tells our story—from our very first meeting, through the funniest moments of our long-distance relationship, to a sweet “finally together” ending. You’ll receive plenty of reference photos, chat screenshots, and notes about our personalities, hobbies, and favorite hang-out spots so you can weave them naturally into the panels.

Style is flexible: shoujo warmth, shounen energy, chibi cuteness—whatever best captures the mood you envision when you read the brief. Expressive faces and adorable, comedic timing are must-haves; beyond that, I’m happy to see your signature touch.

Scope & deliverables 
• 4-8 full-color pages (digital, high-resolution) illustrating 
 – our first meeting 
 – a couple of funny, slice-of-life gags that show our quirks 
 – scenes set in the places or activities we both love 
 – a joyful reunion finale 
• Layered source files (PSD/CLIP) plus flattened PNG or PDF ready for printing 
• Two rounds of revisions: one after rough layouts, one after full color

Timeline is flexible, but I’d love to deliver the printed version in time for our upcoming anniversary, so please include your earliest start date and how long you’d need. When you reply, share a few portfolio samples in a similar style and let me know your quote and payment schedule. 

Can’t wait to see how you bring our love story to life!",fixed,30,250.0,EUR,1.15564,,,"Photoshop, Caricature & Cartoons, 2D Animation, Articulate Storyline, Comics, Digital Art, Manga, Drawing Artist, Character Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture","3, 3, 3, 1, 3, 3, 3, 3, 3",68.0,95.29411764705883,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40503014,Instagram Outreach Specialist | Remote | Commission-Based,https://www.freelancer.com/projects/lead-generation/Instagram-Outreach-Specialist-Remote,"I’m expanding my online agency’s reach on Instagram and need consistent, high-quality cold DMs sent to creators—YouTubers, influencers, podcasters, anyone regularly publishing content. The single success metric is clear: more sign-ups.

You’ll have everything up front: a proven script, precise profile criteria, and a 2–4 hour onboarding that walks you through tone, volume targets, and our tracking sheet. Once trained, you set your own hours; just meet the daily message quota and keep conversations organised in the shared dashboard.

Every completed sign-up you generate pays 100 € commission, with no ceiling. Top performers can also tap into our affiliate programme for additional recurring income.

Deliverables 
• Daily log of profiles contacted and messages sent 
• Accurate updates of warm leads and conversions in our CRM 
• Timely follow-up replies until the prospect signs 

All tool costs and account credentials are provided. Bring a reliable internet connection, a proactive attitude, and the drive to turn creator conversations into sign-ups, and you can start earning right away.",fixed,30,250.0,EUR,1.15564,,,"Internet Marketing, Data Entry, Excel, CRM, Leads, Customer Service, Instagram, Content Marketing, Instagram Marketing, Lead Generation","Sales & Marketing, Data Entry & Admin, Data Entry & Admin, Sales & Marketing, Sales & Marketing, Data Entry & Admin, Websites, IT & Software, Sales & Marketing, Sales & Marketing, Sales & Marketing","6, 4, 4, 6, 6, 4, 1, 6, 6, 6",20.0,99.85,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40502839,Virtual Assistant Support Needed in Bulgaria,https://www.freelancer.com/projects/translation/Virtual-Assistant-Support-Needed,"Virtual Assistant based in Bulgaria

Description:
I’m relocating to Sofia and need a savvy local Virtual Assistant based anywhere in Bulgaria to help smooth my transition. Your main focus will be on providing advice and secretarial support: answering quick questions about neighborhoods, translating everyday Bulgarian documents, or conversations, and being a reliable person-on-the-ground.

Specific Tasks:
1. Search for furnished rentals in Sofia using platforms (imot.bg, homes.bg, olx.bg) or Facebook groups. Owner-direct listings are preferred where there’s no agency fee.
2. Create a detailed shortlist of suitable apartments with key info such as: rent (+ utilities), size (m²), district, heating type, photos, and links. Flag standout options or suspicious ones.
3. Arrange apartment viewings on June 17 (from 11:30 onwards) and June 18. Space viewings reasonably, and cluster by area for efficiency.

What I’m looking for:
• A furnished one-room or two-room apartment ready by August 1.
• Quiet location with natural light and space for working from home (50–75 m²).
• Districts: Oborishte (top choice), Lozenets, Ivan Vazov; also Krastova vada or Vitosha metro line areas. Avoid far northwest districts like Lyulin.
• Budget: €700/month max (all-inclusive); strong preference for quality €450/month one-rooms.
• Extras like new construction or renovated brick builds with district heating are huge bonuses.

Must-haves:
- Native-level Bulgarian and strong English/German proficiency.
- Organized and proactive problem-solving skills. Bonus if already familiar with local agents/service providers.",hourly,6,12.0,EUR,1.15564,40.0,week,"Translation, Data Entry, Research, Virtual Assistant, Bulgarian Translator, English Translation, Secretarial","Writing & Content, Data Entry & Admin, Writing & Content, Jobs for Anyone, Translation & Languages, Writing & Content, Business, Accounting, Human Resources & Legal","2, 4, 2, 99, 10, 2, 7",1.0,9.0,True,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40502670,Professional 3D Website Visuals,https://www.freelancer.com/projects/blender/Professional-Website-Visuals,"I'm looking for a skilled Blender artist to create high-quality 3D visuals for my professional website. 

Requirements include:
- 3D product animations to showcase our offerings
- 3D interactive buttons for an engaging user experience

Ideal skills and experience:
- Proficiency in Blender
- Strong portfolio in 3D animations and interactive elements
- Ability to create modern, sleek, and corporate-themed visuals

Please provide samples of previous work. 


We are a company that develops software solutions for dental practices.

For the visual direction, we are looking for something very similar to the reference website I sent you. Could you please share examples of previous work that closely match that style?

Additionally, do you believe you would be able to create a custom 3D dentist character in that style? One idea we have is a 3D dentist bending down and picking up a heart from the floor.

It would be great to see relevant examples so we can better assess the fit.

Looking forward to hearing from you.

Best regards,
Charlotte


https://www.vecteezy.com/png/57668836-wonderful-modern-red-robotic-arm-picking-up-object-isolated-detailed",hourly,15,60.0,EUR,1.15564,40.0,week,"3D Rendering, Animation, 3D Modelling, 3D Animation, 3D Design, Blender, 3D Visualization, 3D Graphic Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture","3, 3, 3, 3, 3, 1, 3, 3",63.0,30.571428571428573,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40502615,German Coaching Site SEO Strategist Needed,https://www.freelancer.com/projects/keyword-research/German-Coaching-Site-SEO-Strategist,"SEO & Positioning Expert Needed for German Coaching Website

About the Project

I am building a coaching brand in Germany focused on personal transformation, manifestation, mindset, identity shifts, self-development and conscious living.

The website already exists and currently contains around 67 landing pages.

I am looking for someone who can think strategically about:

* Brand positioning
* Search intent
* Conversion
* Site structure
* Topic clusters
* SEO

Current Situation

* New website
* German market
* Around 67 landing pages already published
* Google Search Console installed

What I Need

Phase 1

1. Website review
2. Brand positioning review
3. Keyword research
4. Competitor research
5. Technical SEO review
6. Site structure recommendations
7. Homepage optimization
8. One topic cluster strategy

Deliverables

Please explain:

* What would you prioritize first?
* Which keywords would you target first and why?
* Which competitors would you analyze?
* What mistakes do you currently see on the website?
* What would be your 90-day SEO roadmap?

Application Requirements

Please answer:

1. How many years have you worked in SEO?
2. Have you worked with coaching, personal development, spirituality or mindset brands before?
3. What would be the first keyword or topic you would target for this project and why?
4. Can you provide examples of SEO projects where rankings improved?
5. If you build backlinks, please provide 3 exact examples:
 * Source URL
 * Target URL
 * Type of backlink

I am looking for a strategic SEO partner who understands both SEO and customer psychology.",fixed,10,30.0,USD,1.0,,,"Internet Marketing, SEO, Link Building, Marketing, Brand Management, Keyword Research, Website Optimization, Competitor Analysis","Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Sales & Marketing, Sales & Marketing, Sales & Marketing, Websites, IT & Software, Sales & Marketing","6, 1, 1, 6, 6, 6, 1, 6",85.0,54.705882352941174,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40502450,Instagram- und Facebook-Werbekonten einrichten,https://www.freelancer.com/projects/facebook-ads/Instagram-und-Facebook-Werbekonten,"Hallo, 

ich suche jemanden der für meine unternehmen meine Ads konten einrichtet. Ich mache über Instagram werbung und habe da ein paar fehler gemacht weshalb es jetzt nicht mehr funktioniert. Desweiteren möchte ich Ads für Jobanzeigen auf Instagram schalten, dafür brauche ich eure Hilfe. (Social Recruiting)

Danke",fixed,30,250.0,EUR,1.15564,,,"Internet Marketing, Facebook Marketing, Advertising, Article Writing, Ad Planning & Buying, Social Media Marketing, Digital Marketing, Social Media Management, Instagram Ads, Facebook Ads","Sales & Marketing, Sales & Marketing, Sales & Marketing, Writing & Content, Sales & Marketing, Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Sales & Marketing, Sales & Marketing","6, 6, 6, 2, 6, 6, 1, 1, 6, 6",26.0,129.65384615384616,,de,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40501799,Temporary Finance & Admin Assistant Needed in Germany,https://www.freelancer.com/projects/google-sheets/Temporary-Finance-Admin-Assistant-Needed,"We are looking for a meticulous finance and administrative assistant for an 8-month period starting in October 2026. The role averages 10–12 hours per week and is set up as Hybrid, so you can work remotely most of the time but should be available for the occasional in-person session in Berlin if needed.

What you’ll handle 
• Collect all receipts and keep them orderly for our external accountant 
• Prepare the monthly pre-bookkeeping package (coding, digital filing, clear notes) 
• Compile the weekly payment run, ready for final approval under our four-eyes policy 
• Communicate with the external payroll provider each month and pass on payroll instructions on time 
• Keep our brun rate overview in Google Sheets fully up to date

Tool landscape 
We work primarily with Google Sheets, online banking portals, and cloud storage. We currently do not use DATEV, SAP, or Lexware internally, so you should be comfortable managing workflows without those systems.

What we are looking for 
• Solid, hands-on experience in preparatory bookkeeping 
• Proven accuracy and confidentiality 
• Confident Google Sheets skills 
• Reliability in meeting weekly and monthly deadlines 
• Readiness to execute payments after internal approval
• Fluent in German & English

Deliverables & cadence 
– Weekly: payment run file plus supporting documents 
– Monthly: pre-bookkeeping folder, expense overview, payroll instruction sheet 
– End of contract: well-structured archive of all 8 months and a brief handover note

If you enjoy tidy finances, clear processes, and independent work within a small team, I’d like to hear from you.",hourly,18,36.0,EUR,1.15564,40.0,week,"Project Management, Virtual Assistant, Local Job, Google Sheets, Data Management","Business, Accounting, Human Resources & Legal, Jobs for Anyone, Jobs for Anyone, Websites, IT & Software, Websites, IT & Software","7, 99, 99, 1, 1",17.0,23.58823529411765,True,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500599,Countryside School Website,https://www.freelancer.com/projects/web-development/Countryside-School-Website,"I need a fresh, lightweight website that tells the story of a small countryside school while staying easy for staff to manage on their own. Four public sections have to be in place from day one: a warm school introduction with news about recent activities, a staff gallery, rotating pupil spotlights, and a dedicated “Friends of the School” area.

A simple, browser-based CMS (anything that gives a WYSIWYG feel) must let non-technical admins add or edit text, swap photos, and publish updates without touching code. WordPress, Statamic, October, or a small Laravel/Vue stack are all fine as long as you keep the interface intuitive and secure.

Friends Section requirements 
• Private login for each supporter 
• Internal inbox where any friend or admin can start a mass message to all oder friends, Admin or reply to an existing thread 
• Extra button for admins that blasts the same update to friends via SMS (use Twilio or a comparable gateway) 
• Clean, “serious and nice” design that matches the public site

If part of the spec feels over-engineered, suggest a lighter alternative; function matters more than fancy add-ons. First deliver a working prototype on your own staging server, then migrate it to our shared hosting when we sign off. All source code, documentation for everyday editing, and basic testing instructions are part of the hand-off.",fixed,30,250.0,EUR,1.15564,,,"PHP, Website Design, Logo Design, WordPress, CMS, MySQL, HTML, Web Development, Frontend Development, Web Design","Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software","1, 3, 3, 1, 1, 1, 1, 1, 1, 1",451.0,162.52004434589801,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500593,Stadtmotiv Bildstreifen-Illustration,https://www.freelancer.com/projects/adobe-creative-cloud/Stadtmotiv-Bildstreifen-Illustration,"Für ein schmales Geschenkband benötige ich einen längsformatigen Bildstreifen (15 mm × 360 mm) mit etwa 18 kleinen Illustrationen plus einem Schriftzug. Die Motive stammen überwiegend aus zwei Bereichen: 
• Natur Sehenswürdigkeiten der Region 
• Typische Produkte, die man sofort mit der Stadt verbindet 

Eine genaue Motivliste liefere ich dir, sobald wir starten. Stilistisch soll sich deine Arbeit an dem Beispielbild orientieren, das ich dir zur Verfügung stelle. Wenn du jedoch einen spannenden alternativen Stil vorschlagen möchtest, bin ich offen dafür – das Ergebnis muss nur als harmonisches Gesamtband funktionieren.

Lieferumfang 
• Druckfähige Vektorgrafik (z. B. AI, EPS oder PDF) exakt im Endformat 15 mm × 360 mm 
• Saubere Platzierung von ca. 18 Piktogrammen + Schriftzug 
• Farbprofil und Beschnittangaben für die Produktion

Wir beginnen mit diesem einen Design; bei guter Zusammenarbeit plane ich Folgeaufträge für weitere Städte. Bitte zeig mir vorab dein Portfolio mit vergleichbaren Icons oder Piktogrammen, damit ich deinen Stil einschätzen kann. Ich freue mich auf deine kreative Umsetzung!",fixed,30,250.0,EUR,1.15564,,,"Graphic Design, Logo Design, Illustrator, Illustration, Icon Design, Adobe Illustrator, Adobe Creative Cloud, Adobe Photoshop","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture","3, 3, 3, 3, 3, 1, 1, 3",45.0,97.31111111111112,,de,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500554,AI Interview Practice and Real Time Coaching Web App MVP,https://www.freelancer.com/projects/nextjs/Interview-Practice-Real-Time-Coaching,"I need a US located developer only to build a 1 week MVP for an AI interview preparation and coaching web app. Please apply only if you are currently living in the United States.

Before a mock interview, I want to enter company details, job description, resume/profile info, target role, interview purpose, and interviewer notes.

During the practice interview, the app should capture live captions or browser audio, detect interviewer questions, suggest answer ideas in real time, and give feedback on my spoken answers.

This is for interview practice and self improvement only.

Preferred stack:
React or Next.js, Node.js, OpenAI API or similar, browser speech/caption input, Supabase/Firebase/MongoDB/PostgreSQL.

Deliverables:
Working MVP, clean source code, simple UI, setup guide, and short demo.

Please send your approach, similar experience, what you can finish in 1 week, fixed price, and your US location/time zone.",hourly,25,50.0,USD,1.0,40.0,week,"NoSQL Couch & Mongo, Node.js, Express JS, AngularJS, Web Development, MongoDB, AI (Artificial Intelligence) HW/SW, Database Management, Next.js, AI Chatbot Development","Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Artificial Intelligence, Business, Accounting, Human Resources & Legal, Websites, IT & Software, Artificial Intelligence","1, 1, 1, 1, 1, 1, 104, 7, 1, 104",179.0,40.3463687150838,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500518,Personal Biography Ghostwriting,https://www.freelancer.com/projects/biography-writing/Personal-Biography-Ghostwriting-40500518,"I'm looking for an experienced ghostwriter to help craft my personal biography. This is a detailed and intimate project, and I need someone who can capture my life story authentically and engagingly. 

Requirements:
- Proven experience in writing biographies
- Strong storytelling and writing skills
- Ability to conduct in-depth interviews
- Discretion and confidentiality are a must

Ideal Skills:
- Background in biography or memoir writing
- Excellent research skills
- Empathy and emotional intelligence

Please provide samples of previous work and a brief outline of your approach.",hourly,2,6.0,EUR,1.15564,40.0,week,"Editing, Ghostwriting, eBooks, Book Writing, Creative Writing, Content Writing, Biography Writing, Memoir Writing","Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content","2, 2, 2, 2, 2, 2, 2, 2",44.0,3.977272727272727,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500257,SEO GROWTH PARTNERS WANTED ACROSS EUROPE,https://www.freelancer.com/projects/generative-engine-optimization/SEO-GROWTH-PARTNERS-WANTED-ACROSS,"# ⚠️ PLEASE READ THE ENTIRE AD BEFORE APPLYING ⚠️

SEO GROWTH PARTNERS WANTED ACROSS EUROPE

Eumarco ([www.eumarco.com](http://www.eumarco.com)) is a European platform for business sales, investor matching, and business succession opportunities.
We are looking for entrepreneurial SEO growth partners to build and grow Eumarco in individual European markets.
THIS IS NOT A TRADITIONAL FREELANCE JOB

❌ No salary
❌ No monthly retainer
❌ No upfront payments
❌ No fixed compensation

100% performance-based revenue share

If your market grows, your income grows.
If no revenue is generated, there is no payment.
We are being completely transparent about this to avoid misunderstandings.

What We Offer

✅ 25% revenue share from the gross platform revenue generated in your assigned market.

This includes only:
Revenue generated directly through the Eumarco platform
Digital transactions processed through our payment provider
Transparent reporting

This does NOT include:
Consulting revenue
Offline deals
M&A advisory mandates
Direct contracts outside the platform
Other Eumarco business activities

Who We Are Looking For
We are not looking for short-term freelancers.
We are looking for long-term partners who want to build a market with us and participate in its success.

For the right person, we are open to a 10–15 year partnership agreement.

Your Responsibilities
SEO Strategy
Technical SEO
On-Page SEO
Keyword Research
Content Strategy
Authority & Link Building
Organic Growth
Performance Monitoring

 What We Expect
Proven SEO experience with measurable results
Entrepreneurial mindset
Long-term commitment
Transparent communication
Ideally B2B, lead generation, or marketplace SEO experience
Strong understanding of your local market and language

VERY IMPORTANT

When applying, please tell us:

Which European country do you want to build?
Examples:
Germany, Austria, Switzerland, Romania, Hungary, Netherlands, Spain, Italy, Poland, Slovakia, etc.

We are looking for one dedicated partner per market, not general SEO support.



To Apply

Please send:
 Short introduction
 SEO experience
 References / case studies
 Measurable results
 The country you want to manage
Your strategy for growing Eumarco in that market

### We are building across Europe. Are you the right partner for your country?",fixed,250,750.0,EUR,1.15564,,,"JavaScript, SEO, SEO Auditing, Web Development, SEO Writing, SEOMoz, Web Application, Web Design, White Hat SEO, Generative Engine Optimization (GEO)","Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Writing & Content, Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Artificial Intelligence","1, 1, 1, 1, 2, 6, 1, 1, 1, 104",69.0,405.59420289855075,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
40500216,"1,000 German Do-Follow Backlinks -- 2",https://www.freelancer.com/projects/content-writing/German-Follow-Backlinks-40500216,"I need 1,000 fresh, high-quality German backlinks to boost traffic to my site. Every link must be:

• Do-follow 
• Posted on German-language blogs (no forums or social platforms) 
• Indexed and publicly visible, with unique content around it

I’ll give you target URLs and anchor texts. You’ll research suitable German blogs, publish context-rich posts or comments, and deliver a spreadsheet with live URLs, anchor, domain authority, and publication date. Links from spun content, link farms, or PBNs will be rejected.

Please outline your approach, typical turnaround time, and a sample of German blog links you’ve built before.",fixed,30,250.0,USD,1.0,,,"Internet Marketing, SEO, Link Building, Content Writing, Search Engine Marketing, Digital Marketing, Content Marketing, Blog Writing","Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Writing & Content, Sales & Marketing, Websites, IT & Software, Sales & Marketing, Writing & Content","6, 1, 1, 2, 6, 1, 6, 2",71.0,142.91549295774647,,en,dataset_freelancer-scraper_2026-06-10_18-23-52-667.json
