id,title,language,type,job_names,job_category_names,de_level,en_level,de_reason,en_reason,url
40543517,Outdoor Ultrasonic Vehicle Detection,en,hourly,"Engineering, Electronics, Product Design, Circuit Design, Electronic Design, Embedded Systems, Signal Processing, Object Detection","Engineering & Science, Engineering & Science, Product Sourcing & Manufacturing, Engineering & Science, Engineering & Science, Engineering & Science, Engineering & Science, Artificial Intelligence",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 默认英语入门，未提及更高要求 / Default English beginner, no higher requirement mentioned",https://www.freelancer.com/projects/object-detection/Outdoor-Ultrasonic-Vehicle-Detection
40542509,Lexware to Sage Accounting Migration -- 2,en,fixed,"XML, Data Processing, Accounting, Excel, Intuit QuickBooks, Financial Analysis, Xero","Websites, IT & Software, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/xml/Lexware-Sage-Accounting-Migration-40542509
40542455,Traditionelles T-Shirt-Design Elektro Kaya,de,fixed,"Graphic Design, Logo Design, Photoshop, Typography, T-Shirts, Creative Design, Adobe Illustrator, Adobe Photoshop, Print Design, Design Optimization","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",3,1,"[AI辅助] 项目描述全部为德语，需理解详细设计说明 / Job description entirely in German, requires understanding detailed design brief","[AI辅助] 未提及英语要求，默认入门 / No English requirement stated, default beginner",https://www.freelancer.com/projects/print-design/Traditionelles-Shirt-Design-Elektro-Kaya
40542359,Deep Voice British Male Poem Voiceover (NO AI!!!),en,fixed,"Audio Services, Voice Talent, Sound Design, Audio Production, Audio Editing, Voice Over, Audio Engineering, Voice Acting","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,3,[AI辅助] 未提及德语要求 / No German requirement mentioned,"[AI辅助] 要求英式男性配音，需英语精通 / British male voiceover required, implying proficient English",https://www.freelancer.com/projects/voice-over/Deep-Voice-British-Male-Poem
40541192,"Software-Trainer / Einweiser (m/w/d) für Waagensoftware (Minijob, 603 € fest, 100% Remote)",de,fixed,"Training, Customer Support, Software Documentation, TeamViewer","Business, Accounting, Human Resources & Legal, Data Entry & Admin, Data Entry & Admin, Telecommunications",3,2,"[AI辅助] 要求完美德语，流利且无误 / Perfect German required, fluent and error-free","[AI辅助] 要求与英语开发者沟通，需流畅英语 / Requires communication with English developers, fluent English needed",https://www.freelancer.com/projects/customer-support/Software-Trainer-Einweiser
40582547,Book & Promote Speaking Engagements,en,fixed,"Internet Marketing, Marketing, Virtual Assistant, Public Relations, Email Marketing, Creative Writing, Content Writing, Social Media Management, Media Relations, Public Speaking, Event Management","Sales & Marketing, Sales & Marketing, Jobs for Anyone, Business, Accounting, Human Resources & Legal, Sales & Marketing, Writing & Content, Writing & Content, Websites, IT & Software, Sales & Marketing, Business, Accounting, Human Resources & Legal, Business, Accounting, Human Resources & Legal",0,2,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 需撰写英文宣传材料并沟通媒体与校方，要求英语流畅 / English needed for writing press releases and communicating with media and school PRs,https://www.freelancer.com/projects/public-relations/Book-Promote-Speaking-Engagements
40581264,Customer Lead Generation/Meeting Setter for Expats in Germany,en,fixed,"Telemarketing, Sales, Finance, Market Research, Customer Service, Sales Promotion, Sales Management, Expatriate Tax, Lead Generation, Appointment Setting","Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal, Sales & Marketing, Data Entry & Admin, Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal, Sales & Marketing, Business, Accounting, Human Resources & Legal",0,2,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 需要英语进行客户沟通 / English required for client communication,https://www.freelancer.com/projects/lead-generation/Customer-Lead-Generation-Meeting-Setter
40582513,Online Coaching: Addison Accounting Software,de,fixed,"Data Entry, Accounting, Excel, Finance, Web Search, Payroll, German Translator, Bookkeeping","Data Entry & Admin, Business, Accounting, Human Resources & Legal, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Data Entry & Admin, Business, Accounting, Human Resources & Legal, Translation & Languages, Data Entry & Admin",2,1,"[AI辅助] 发帖与辅导全程使用德语，需理解会计流程 / Post and coaching use German, needs to follow accounting steps","[AI辅助] 未提及英语要求，默认入门 / No English requirement mentioned, default beginner",https://www.freelancer.com/projects/accounting/Online-Coaching-Addison-Accounting
40577455,Deutsche Einzelsatz-Aufnahmen per Smartphone oder Komputer,de,hourly,"Ghostwriting, Voice Talent, German Translator, Audio Production, Audio Editing, German Tutoring, Voice Over","Writing & Content, Design, Media & Architecture, Translation & Languages, Design, Media & Architecture, Design, Media & Architecture, Education, Design, Media & Architecture",3,1,[rule] 命中规则: muttersprachler / rule hits: muttersprachler,"[AI辅助] 未提及英语要求，默认入门 / No English requirement mentioned, default beginner",https://www.freelancer.com/projects/voice-over/Deutsche-Einzelsatz-Aufnahmen-per
40581933,Dynamics 365 Business Central Consultant in Alabama,en,hourly,"Project Management, Troubleshooting, Freelance, Business Analysis, Local Job, Power BI, Business Central, API Integration, SaaS","Business, Accounting, Human Resources & Legal, Websites, IT & Software, Jobs for Anyone, Business, Accounting, Human Resources & Legal, Jobs for Anyone, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",0,3,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 要求优秀的英语沟通能力 / Requires excellent English communication skills,https://www.freelancer.com/projects/business-central/Dynamics-Business-Central-Consultant-40581933
40581820,Wedding Dance Song Mashup,en,fixed,"Audio Services, Music, Sound Design, Creative Writing, Audio Production, Audio Editing, Audio Mastering, Audio Engineering, Music Production, Sound Effects","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Writing & Content, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/audio-editing/Wedding-Dance-Song-Mashup
40581781,Recreate Brochure in InDesign,en,fixed,"Graphic Design, PDF, Adobe InDesign, Brochure Design, Adobe Illustrator, Adobe Creative Cloud, Adobe Photoshop, Print Design","Design, Media & Architecture, Writing & Content, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/print-design/Recreate-Brochure-InDesign
40581687,Berlin Public Networking Event Videography,en,fixed,"After Effects, Videography, Post-Production, Social Media Marketing, Video Production, Video Editing, Cinematography, Audio Editing, Content Creation, Film Production","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Sales & Marketing, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Writing & Content, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/social-media-marketing/Berlin-Public-Networking-Event
40581696,Otomoto photos and video colected - by Polish Speaker person,en,fixed,"Translation, Photography, Data Entry, Photo Editing, Polish Translator, English (US) Translator, Video Production, Video Editing, Social Media Management, Content Creation","Writing & Content, Design, Media & Architecture, Data Entry & Admin, Design, Media & Architecture, Translation & Languages, Translation & Languages, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Writing & Content",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 岗位未明确英语水平，默认入门 / Job does not specify English proficiency, default beginner",https://www.freelancer.com/projects/photography/Otomoto-photos-video-colected-Polish
40581613,Sender Newsletter Campaign Guidance,en,fixed,"Copywriting, Technical Support, Email Marketing, Digital Marketing, Marketing Strategy, Content Strategy, A/B Testing, Email Campaign","Writing & Content, Data Entry & Admin, Sales & Marketing, Websites, IT & Software, Sales & Marketing, Writing & Content, Websites, IT & Software, Sales & Marketing",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 默认英语入门；仅要求通过屏幕共享清晰讲解，未指定水平 / Default English beginner; only clear explanation via screen sharing required, no level specified",https://www.freelancer.com/projects/email-marketing/Sender-Newsletter-Campaign-Guidance
40581552,Shopify Backend Manager for App Testing,en,fixed,"PHP, Website Design, Data Processing, SEO, HTML, Shopify, Web Development, API, Data Analysis, Shopify Development","Websites, IT & Software, Design, Media & Architecture, Data Entry & Admin, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Business, Accounting, Human Resources & Legal, Websites, IT & Software",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 发帖语言为英语但未明确要求更高水平，默认入门 / Post language is English but no explicit higher level, default beginner",https://www.freelancer.com/projects/shopify-development/Shopify-Backend-Manager-for-App
40581466,Hyper-V Cluster Netzkonfiguration -- 2,de,hourly,"Windows Server, Network Administration, Virtualization, Documentation, Network Security, System Administration","Websites, IT & Software, Websites, IT & Software, Mobile Phones & Computing, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",3,1,[AI辅助] 明确要求德语支持且发帖语言为德语，需良好德语 / German support explicitly required and posting is in German,"[AI辅助] 未发现英语要求，默认入门 / No English requirement found, default beginner",https://www.freelancer.com/projects/windows-server/Hyper-Cluster-Netzkonfiguration
40581326,Portfolio/Business Website Creation,en,fixed,"PHP, JavaScript, Website Design, SEO, WordPress, CSS, HTML, Web Development","Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software",0,2,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 工作描述为英语，需流畅沟通 / Job description in English, fluent communication expected",https://www.freelancer.com/projects/web-development/Portfolio-Business-Website-Creation
40581252,Next.js Saas Auth /Payment / Ai credits etc.,en,fixed,"Stripe, Next.js, SaaS, Supabase","Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",0,2,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 全英文技术岗位需流畅英语沟通 / Full English technical posting requires fluent English communication,https://www.freelancer.com/projects/nextjs/Next-Saas-Auth-Payment-credits
40580198,Hiring for my office work assistant virtual,en,hourly,"Research, Excel, Virtual Assistant, Odd Jobs, Automation, Zapier, AI Chatbot Development, AI Development","Writing & Content, Data Entry & Admin, Jobs for Anyone, Jobs for Anyone, Websites, IT & Software, Websites, IT & Software, Artificial Intelligence, Artificial Intelligence",0,3,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 明确要求流利英语口语与书面，代表外部沟通 / Strong English spoken and written essential, representing externally",https://www.freelancer.com/projects/research/Hiring-for-office-work-assistant
40580194,Mystery Thriller Audiobook Narrator,en,hourly,"Audio Services, Editing, Voice Talent, Audio Production, Audio Editing, Voice Over, Voice Acting, Audiobook","Design, Media & Architecture, Writing & Content, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,2,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 要求清晰中性英语发音，推断流畅英语 / Requires clear neutral English diction, infer fluent English",https://www.freelancer.com/projects/audiobook/Mystery-Thriller-Audiobook-Narrator
40579392,Thesis Rewriting on Narrative Economics,en,fixed,"Research, Proofreading, Technical Writing, Editing, Article Writing, Finance, Research Writing, Article Rewriting, Economics, Academic Writing","Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Business, Accounting, Human Resources & Legal, Writing & Content, Writing & Content, Business, Accounting, Human Resources & Legal, Writing & Content",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 文本未体现更高英语要求，默认入门 / No higher English requirement evident, default beginner",https://www.freelancer.com/projects/academic-writing/Thesis-Rewriting-Narrative-Economics
40579126,InDesign Professional for Book Formatting,en,fixed,"Graphic Design, Typography, Adobe InDesign, Format and Layout, Adobe Illustrator, Adobe Creative Cloud, Adobe Photoshop, Print Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 未明确要求英语水平，默认入门 / No explicit English level stated, default beginner",https://www.freelancer.com/projects/adobe-creative-cloud/InDesign-Professional-for-Book
40579057,Livingroom Floor Plan improvement/fix,en,fixed,"CAD/CAM, Building Architecture, Home Design, AutoCAD, Building Design, Landscape Design","Engineering & Science, Design, Media & Architecture, Engineering & Science, Engineering & Science, Trades & Services, Trades & Services",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 默认英语入门，仅需基础沟通 / Default English beginner, basic communication assumed",https://www.freelancer.com/projects/building-designer/Livingroom-Floor-Plan-improvement-fix
40579006,600+ Bavaria Businesses with Outdated Websites - Qualified Leads for Web Agencies and Designers,en,fixed,"Website Design, Graphic Design, WordPress, HTML, Website Build, WordPress Design","Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 未提及英语要求，默认入门 / No English requirement mentioned, default beginner",https://www.freelancer.com/projects/website-design/Bavaria-Businesses-with-Outdated
40577865,Excel-to-Python Add-in Platform,en,fixed,"JavaScript, Software Architecture, Software Development, Office Add-ins, API Development, FastAPI","Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 未明确英语要求，默认入门 / No explicit English requirement, default beginner",https://www.freelancer.com/projects/fastapi/Excel-Python-Add-Platform
40577742,Modern business cards with professional designs,en,hourly,"Graphic Design, Logo Design, Data Entry, Social Media Marketing, Digital Marketing, QR Code Making","Design, Media & Architecture, Design, Media & Architecture, Data Entry & Admin, Sales & Marketing, Websites, IT & Software, Websites, IT & Software",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/graphic-design/Modern-business-cards-with-professional-40577742
40577488,Mermaid Coloring & Activity Book Creation,en,fixed,"Photoshop, Illustrator, Illustration, Caricature & Cartoons, Visual Arts, Creative Design, Adobe Illustrator, Character Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求；活动文本虽为德语但将由客户提供 / No German requirement found; activity texts in German will be provided by client,"[AI辅助] 默认英语入门，因发帖语言为英语 / Default English beginner, as the post is in English",https://www.freelancer.com/projects/adobe-illustrator/Mermaid-Coloring-Activity-Book-Creation
40577558,YouTube Workshop-Video erstellen,de,fixed,"Graphic Design, Video Services, Affiliate Marketing, Video Production, Video Editing, Digital Marketing, Audio Editing, Content Creation, Voice Over, Script Writing","Design, Media & Architecture, Design, Media & Architecture, Sales & Marketing, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Writing & Content, Design, Media & Architecture, Writing & Content",3,1,"[AI辅助] 明确要求德语配音和德语沟通 / German voice-over required, post in German","[AI辅助] 未提及英语要求，默认入门 / No English requirement found, default beginner",https://www.freelancer.com/projects/video-editing/YouTube-Workshop-Video-erstellen
40577522,Commission-Based B2B Sales and Lead Generation,en,fixed,"Internet Marketing, Sales, Leads, Market Research, Account Management, Lead Generation, B2B Marketing, Business Development","Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal, Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/b2b-marketing/Commission-Based-Sales-Lead-Generation
40577513,Premium 3D Finance App Trailer,en,fixed,"Video Services, 3D Rendering, Animation, After Effects, 3D Modelling, 3D Animation, 3D Design, Video Production, 3D Visualization, 3D Graphic Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/rendering/Premium-Finance-App-Trailer
40575940,Customize Mechanical 3D-Printable Puzzle Box,en,fixed,"CAD/CAM, Product Design, 3D Modelling, 3D Design, 3D Printing","Engineering & Science, Product Sourcing & Manufacturing, Design, Media & Architecture, Design, Media & Architecture, Product Sourcing & Manufacturing",0,2,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 项目使用英语沟通，需流畅阅读与书写 / Job uses English for communication, fluent reading and writing needed",https://www.freelancer.com/projects/3d-design/Customize-Mechanical-Printable-Puzzle
40575835,WordPress Blog Relaunch Design Stadt-Entwicklungsspirale,de,hourly,"PHP, Website Design, WordPress, HTML, Website Management, Mailchimp, UI / User Interface, Website Optimization, WordPress Multilingual, Web Design","Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Sales & Marketing, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",2,1,"[AI辅助] 整个项目描述为德语，且博客为德语内容，需流畅德语沟通 / Entire posting is in German and the blog is German, requiring fluent German communication","[AI辅助] 未提及英语要求，默认入门 / No English requirement mentioned, default beginner",https://www.freelancer.com/projects/html/WordPress-Blog-Relaunch-Design-Stadt
40575749,Build WordPress Website with Kadence & Gutenberg,en,fixed,"Graphic Design, SEO, WordPress, CSS, HTML, Web Development, Website Optimization, WordPress Design, Web Design","Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 发帖语言为英语但未明确要求水平，默认入门 / Job post is in English but no explicit proficiency stated, default beginner",https://www.freelancer.com/projects/wordpress/Build-WordPress-Website-with-Kadence
40575382,100k German Corporate Leads,en,fixed,"Data Entry, Web Scraping, Leads, Web Search, Google Sheets, Lead Generation, B2B Marketing, Database Management","Data Entry & Admin, Websites, IT & Software, Sales & Marketing, Data Entry & Admin, Websites, IT & Software, Sales & Marketing, Sales & Marketing, Business, Accounting, Human Resources & Legal",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/b2b-marketing/German-Corporate-Leads
40569837,Bulk YouTube To MP3 Conversion,en,fixed,"Audio Services, YouTube, Software Development, Video Editing, Audio Production, Scripting, Audio Processing, Audio Editing","Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Engineering & Science, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/audio-editing/Bulk-YouTube-Conversion
40575201,Hiring Animator for Viral YouTube Shorts,en,fixed,"Video Services, After Effects, Sound Design, Video Production, Video Editing, Adobe Premiere Pro, 2D Animation, Video Post-editing, Visual Effects, Character Animation","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/video-services/Hiring-Animator-for-Viral-YouTube
40574106,Video Editor für OfficeTrainings Academy gesucht (m/w/d) - Produktion nur deutsch,de,fixed,"Video Services, Editing, YouTube, Microsoft Outlook, Video Editing, Adobe Premiere Pro, DaVinci Resolve, CapCut","Design, Media & Architecture, Writing & Content, Websites, IT & Software, Data Entry & Admin, Design, Media & Architecture, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software",3,1,[AI辅助] 岗位明确要求C2德语 / Job explicitly requires C2 German,[AI辅助] 未发现英语要求 / No English requirement found,https://www.freelancer.com/projects/adobe-premiere-pro/Video-Editor-OfficeTrainings-Academy
40573904,WordPress Betheme Nonprofit Site Build,en,fixed,"PHP, Website Design, SEO, WordPress, HTML, Web Development, WordPress Design, Web Design, WordPress Plugin, Website Development","Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 全英文职位描述，默认基础英语沟通 / English job post, default beginner English required",https://www.freelancer.com/projects/wordpress-design/WordPress-Betheme-Nonprofit-Site-Build
40573536,WordPress-Outlook Digital Group Booking System,en,fixed,"WordPress, Microsoft Outlook, Power Automate","Websites, IT & Software, Data Entry & Admin, Websites, IT & Software",0,1,"[AI辅助] 仅提及 native speaker 为加分项，未要求德语 / Only mentions native speaker as a plus, no German required.","[AI辅助] 未明确要求英语水平，默认入门 / No explicit English level stated, default beginner.",https://www.freelancer.com/projects/wordpress/WordPress-Outlook-Digital-Group-Booking
40573369,Debian Touchscreen Terminal App,de,hourly,"Python, Linux, Software Architecture, Software Development, Ubuntu, Qt, Desktop Application, REST API","Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",1,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 未发现更高英语要求，默认入门 / No higher English requirement found, default beginner",https://www.freelancer.com/projects/desktop-application/Debian-Touchscreen-Terminal-App
40572908,Kundendienst-Webseite erstellen,de,fixed,"PHP, Website Design, Graphic Design, SEO, HTML, Web Development, Web Design","Websites, IT & Software, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",2,1,"[AI辅助] 岗位描述全为德语，应聘者需理解德文需求并可能用德语沟通 / Job description entirely in German, requiring understanding of tasks and likely communication","[AI辅助] 未提及英语要求，默认英语入门 / No English requirement mentioned, default beginner level",https://www.freelancer.com/projects/web-design/Kundendienst-Webseite-erstellen
40567893,Land Development Design and Promotional Video,en,fixed,"Video Services, 3D Rendering, Animation, 3D Modelling, 3D Animation, 3D Design, 2D Drafting, 3D Visualization","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture",0,1,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 发帖为英语，默认需入门英语 / Post in English, default beginner English",https://www.freelancer.com/projects/3d-visualization/Land-Development-Design-Promo-Video
40572785,Boost AI Visibility with SEO/GEO,en,fixed,"Internet Marketing, SEO, Link Building, Marketing, Analytics, Content Writing, Digital Marketing, Content Strategy, Keyword Research","Sales & Marketing, Websites, IT & Software, Websites, IT & Software, Sales & Marketing, Websites, IT & Software, Writing & Content, Websites, IT & Software, Writing & Content, Sales & Marketing",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/keyword-research/Boost-Visibility-with-SEO-GEO
40572766,Multilingual IR Dissertation Specialist -- 2,en,fixed,"Translation, Research, Proofreading, Report Writing, Article Writing, Research Writing, Content Writing, Academic Writing, Academic Research, Writing Tutoring","Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Writing & Content, Education",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/academic-writing/Multilingual-Dissertation-Specialist
40571793,"$100 PER LEAD, Consumer Leads Campaign",en,fixed,"Website Design, Data Entry, Sales, Bulk Marketing, Advertising, Leads, Email Marketing, Social Media Marketing, Digital Marketing, Content Marketing, Lead Generation","Design, Media & Architecture, Data Entry & Admin, Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Sales & Marketing, Websites, IT & Software, Sales & Marketing, Sales & Marketing",0,1,[AI辅助] 未发现德语要求 / No German requirement found,[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/lead-generation/PER-LEAD-Consumer-Leads-Campaign
40571661,Bilingual Polish-German Customer Calls,en,fixed,"Voice Talent, Phone Support, German Translator, Polish Translator, Customer Service, Time Management, Documentation","Design, Media & Architecture, Data Entry & Admin, Translation & Languages, Translation & Languages, Data Entry & Admin, Data Entry & Admin, Websites, IT & Software",3,1,[AI辅助] 要求波兰语和德语母语水平 / Native-level fluency in Polish and German mandated,"[AI辅助] 未发现英语要求，默认入门 / No English requirement found, default beginner",https://www.freelancer.com/projects/customer-service/Bilingual-Polish-German-Customer-Calls
40571065,Senior React Frontend Engineer Needed,en,hourly,"JavaScript, CSS, HTML5, AngularJS, GraphQL, CI/CD, Webpack, REST API","Websites, IT & Software, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",0,2,[AI辅助] 未发现德语要求 / No German requirement found,"[AI辅助] 职位描述和交付物均为英文，需能沟通协作 / Job post and deliverables are in English, requiring working proficiency",https://www.freelancer.com/projects/graphql/Senior-React-Frontend-Engineer-Needed
40570783,LinkedIn Banner for English coach in Germany,en,fixed,"Graphic Design, Banner Design, Photoshop, Branding, B2B Marketing, Canva, Visual Design","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Sales & Marketing, Sales & Marketing, Design, Media & Architecture, Design, Media & Architecture",3,1,[AI辅助] 明确要求德语母语者 / German native speaker explicitly required,"[AI辅助] 未发现英语要求，默认入门 / No English requirement found, default beginner",https://www.freelancer.com/projects/canva/LinkedIn-Banner-for-English-coach
40570836,iOS Release & Zertifikate Hilfe,de,fixed,"Mobile App Development, iPhone, Objective C, Mobile App Testing, Swift, iOS Development, Mobile Development, Xcode","Mobile Phones & Computing, Mobile Phones & Computing, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software, Websites, IT & Software",2,1,"[AI辅助] 帖子语言为德语且未提英语要求, 需流畅沟通 / Post is in German, requiring fluent communication",[AI辅助] 默认英语入门 / Default English beginner,https://www.freelancer.com/projects/ios-development/iOS-Release-Zertifikate-Hilfe
40570625,Bestehendes Logo vektorisieren,de,fixed,"Graphic Design, Logo Design, Photoshop, Illustrator, Vectorization, Adobe Illustrator, Adobe Creative Cloud, Adobe Photoshop","Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Design, Media & Architecture, Websites, IT & Software, Websites, IT & Software, Design, Media & Architecture",2,1,"[AI辅助] 帖子完全以德语撰写且要求精确沟通细节，推断需流畅德语 / The post is entirely in German and requires precise communication, so fluent German is inferred.","[AI辅助] 未发现英语要求，默认英语入门 / No English requirement found, default English beginner.",https://www.freelancer.com/projects/vectorization/Bestehendes-Logo-vektorisieren
